Brand,Fuel Type,Transmission,Condition,Price,Model,Engine_scaled,Mileage_scaled,Age_scaled
2,2,1,1,38776.63,12,-0.6043163524618534,0.09702987030406895,1.0910544383813072
5,2,1,2,26810.79,18,1.4211533693949456,0.025245682156258664,-0.05338825148212941
1,3,0,2,21701.94,26,1.3513095858826425,-0.9859443887956059,-0.33949892394798853
3,0,0,2,35644.95,4,-0.6043163524618534,-0.6225298261360497,-1.4839416138114252
6,0,0,2,11417.52,25,1.4211533693949456,-0.5938275271349521,-0.4825542601809181
1,2,1,2,8126.21,1,1.7703722869564626,-0.1296306946177967,0.3757777572166593
1,3,0,1,62488.51,1,1.1417782353457318,-0.6339515891947504,-1.4839416138114252
6,0,1,2,63818.98,25,1.2116220188580356,1.2815258560330716,-0.4825542601809181
3,0,0,1,55310.88,8,-0.8836914865110671,0.6584254514004464,0.08966708475080017
6,0,1,2,77417.09,9,0.30365283319809083,-1.52740876582939,-0.6256095964138477
4,3,0,1,8719.3,16,-1.512285538121798,-1.4835077861047625,-0.4825542601809181
1,2,1,1,93917.45,1,-1.3725979710971912,1.6773627540684217,0.08966708475080017
0,2,1,1,14031.19,24,1.7703722869564626,1.378098910420831,0.6618884296825185
0,2,1,0,69032.18,3,-0.6043163524618534,-1.0028608844811517,-1.0547756051126365
2,1,1,1,17672.68,21,0.8624031012965183,0.736261808818405,1.3771651108471663
5,1,1,1,88591.02,20,1.0719344518334284,0.3119956419745956,-0.4825542601809181
6,1,1,2,53517.76,22,1.2814658023703387,0.03752066456695396,-0.05338825148212941
6,3,0,1,12817.89,25,1.7703722869564626,-1.632184102254324,-1.4839416138114252
2,0,0,1,63588.79,12,-0.8836914865110671,-0.18677363868538005,-0.9117202688797068
2,0,0,0,5865.44,12,-1.5821293216341017,1.032567825379081,0.6618884296825185
2,3,0,2,78722.11,21,-0.2550974349003364,1.2607983139086167,-1.3408862775784955
1,3,1,0,66805.57,27,-1.2329104040725845,0.5370180257406316,1.0910544383813072
4,2,0,0,25199.35,10,-1.6519731051464048,1.5600849100722607,-1.0547756051126365
6,2,1,0,40601.34,7,-0.46462878543724684,1.7019468476638921,0.6618884296825185
1,1,1,1,5741.64,27,1.0020906683211253,1.031987636219725,-1.6269969500443546
2,1,1,0,70899.96,14,0.23380904968578736,1.2365441317959176,0.08966708475080017
6,3,0,0,35653.47,9,-0.6043163524618534,1.3567684266209665,1.6632757833130254
1,1,1,2,59300.95,0,0.5830279672473044,-0.6283658465036925,-1.197830941345566
4,0,0,2,95889.12,16,-0.8836914865110671,0.00846570156703201,-1.0547756051126365
1,3,0,2,33449.34,27,-1.6519731051464048,0.19265869527562096,0.9479991021483776
4,3,0,2,99072.6,5,0.9322468848088216,0.4361447458188196,-1.3408862775784955
2,0,0,0,65109.2,14,0.4433404002226975,-1.019766003908671,-0.7686649326467773
4,2,0,2,27998.42,15,0.9322468848088216,0.7946447650108871,0.6618884296825185
6,2,1,1,46493.9,7,-1.5821293216341017,0.6739767961228009,0.804943765915448
2,0,1,0,75343.05,21,1.2116220188580356,1.6657930996553754,1.6632757833130254
6,0,0,2,47415.4,25,0.4433404002226975,1.2622544749360207,-1.197830941345566
0,1,1,0,11508.22,3,0.23380904968578736,-1.556406847539179,-0.4825542601809181
3,3,0,2,21017.35,4,0.4433404002226975,-0.21510052117159997,0.08966708475080017
4,1,1,0,80173.29,5,1.2814658023703387,1.3044945209887655,0.9479991021483776
3,0,1,2,66595.44,8,0.30365283319809083,0.0032212466167720207,-1.0547756051126365
3,1,1,1,59133.42,4,0.30365283319809083,-1.4755671580021996,1.520220447080096
4,0,1,2,20924.09,10,1.7703722869564626,-0.5731113612685238,-0.196443587715059
2,1,1,0,84586.96,12,0.9322468848088216,1.4459241607753865,1.2341097746142367
0,1,1,0,96270.31,24,-0.1852536513880329,-0.1445222163746087,1.6632757833130254
6,2,1,1,8884.27,22,0.7227155342719114,-1.462268312369111,-1.4839416138114252
1,0,1,0,12413.03,26,-0.39478500192494337,-1.6814091707353978,-0.7686649326467773
6,1,1,1,89048.83,25,-0.9535352700233706,1.1864658439628493,-0.05338825148212941
1,3,1,0,82477.46,27,0.3734966167103943,0.7546458417893813,1.520220447080096
6,1,1,0,63703.77,22,1.4909971529072488,1.3970631325511638,0.5188330934495888
4,1,1,1,94771.69,15,1.4909971529072488,-0.010316500434875244,-1.197830941345566
0,3,1,0,66410.9,23,-0.53447256894955,1.6773968828425014,1.520220447080096
1,0,0,0,25518.6,0,0.0941214826611807,1.1287085819618299,0.5188330934495888
5,2,1,1,74221.02,19,-0.9535352700233706,-0.13233824402812613,1.6632757833130254
2,2,1,2,66342.48,11,1.7703722869564626,-1.3655587428850324,0.23272242098372975
6,2,1,1,98645.75,25,1.7005285034441595,0.17870002667698973,1.3771651108471663
6,3,1,0,25320.09,9,0.5131841837350013,1.3760284314599909,-1.0547756051126365
1,1,1,2,61799.07,0,1.0719344518334284,-1.566781994859433,-1.4839416138114252
2,0,1,2,79115.91,12,0.7925593177842146,-0.4960372131383472,1.2341097746142367
2,1,0,2,37203.39,12,0.3734966167103943,-1.344228259085168,-0.7686649326467773
4,2,0,1,41069.56,5,-1.512285538121798,-0.4726931316677756,-1.4839416138114252
5,1,0,2,89350.67,20,-0.11540986787572974,1.5840091807021885,0.9479991021483776
4,3,1,2,43398.51,10,0.6528717507596082,0.6691987677516312,1.3771651108471663
4,3,1,2,64349.62,15,0.6528717507596082,0.7347942715329743,-1.3408862775784955
4,0,1,0,89477.62,16,-0.39478500192494337,-1.0812205497683334,0.23272242098372975
4,0,0,1,24933.53,5,1.5608409364195526,-0.8978693991537124,-0.33949892394798853
4,2,1,1,98278.34,15,-1.1630666205602809,-1.11687374242368,-1.3408862775784955
0,0,1,0,71685.59,2,0.02427769914887722,0.9403518778155073,1.0910544383813072
2,1,0,2,52131.56,11,0.7227155342719114,0.4167254733674231,-1.0547756051126365
4,3,0,0,45937.45,5,0.7227155342719114,-0.9728958208391021,0.3757777572166593
2,3,1,0,95664.64,21,0.5131841837350013,1.1911073572376998,0.08966708475080017
2,3,1,2,24543.86,12,-0.7440039194864605,1.1083223275781728,-0.33949892394798853
3,0,1,2,34609.91,6,-1.1630666205602809,0.7957710145555199,-0.6256095964138477
0,3,1,1,34240.31,23,0.5131841837350013,1.564225867993941,0.3757777572166593
4,3,0,2,32455.6,15,0.3734966167103943,1.1008139972806206,0.9479991021483776
6,3,1,0,49511.11,25,-1.0932228370479775,1.305324987824707,-0.7686649326467773
1,2,1,0,98972.03,1,0.7227155342719114,0.8685108083775641,-0.05338825148212941
5,2,0,2,89434.74,19,-0.11540986787572974,-0.017836206990454104,1.3771651108471663
6,0,1,1,36155.21,9,0.5830279672473044,0.49477797968788684,-1.6269969500443546
0,3,1,0,45172.66,3,1.2116220188580356,0.37681756021013013,0.3757777572166593
1,0,0,2,68600.67,0,-1.1630666205602809,-0.28240246365693206,-0.196443587715059
0,3,0,1,6629.41,23,-1.6519731051464048,-0.7804436638032057,0.9479991021483776
2,3,1,1,82914.6,11,1.0020906683211253,-1.485180096034672,1.3771651108471663
1,3,0,0,88580.82,1,0.3734966167103943,0.38062860664903925,-0.4825542601809181
2,0,0,0,86434.03,11,0.7227155342719114,0.8090584839305821,0.804943765915448
6,0,1,1,40630.17,9,1.2116220188580356,-0.32948879562900607,-1.0547756051126365
6,3,0,1,48889.95,9,1.0719344518334284,-0.40184179667814607,-0.196443587715059
1,1,1,1,6176.89,0,1.6306847199318557,-0.019189981695618828,0.5188330934495888
1,0,1,2,42942.56,27,0.16396526617348417,0.04408476544829889,-0.33949892394798853
4,2,1,0,48740.55,15,-0.04556608436342626,0.808080125740295,-1.197830941345566
0,0,1,1,91162.56,24,-0.3249412184126399,-0.708249930366438,1.3771651108471663
4,3,0,0,89928.83,15,-1.1630666205602809,1.4239111014939263,1.520220447080096
0,1,1,0,96779.22,24,0.30365283319809083,-0.2746552319408213,1.520220447080096
4,3,1,0,89084.97,15,-0.7440039194864605,1.1044543998491307,1.3771651108471663
2,2,1,1,5779.07,12,1.4909971529072488,-0.7949028877550071,-0.7686649326467773
1,0,1,2,65938.78,0,0.30365283319809083,0.1970499308738864,-0.196443587715059
6,0,0,1,11482.58,22,0.3734966167103943,0.605321078932304,-1.0547756051126365
0,3,0,0,30896.46,3,-0.46462878543724684,1.0690514848703692,-0.7686649326467773
0,3,0,1,59939.22,24,-1.512285538121798,-1.198031967185404,0.3757777572166593
6,2,1,1,71558.31,7,-1.5821293216341017,-1.3434774260554128,1.520220447080096
4,1,0,0,67190.04,15,-0.2550974349003364,-1.2139701046806628,-1.3408862775784955
0,2,0,0,9660.54,24,-1.4424417546094945,-0.88201089546464,1.6632757833130254
5,1,1,1,14842.37,18,0.3734966167103943,0.4130850707989129,1.2341097746142367
2,0,0,1,17215.75,12,1.3513095858826425,1.4065395554873168,-0.196443587715059
1,1,1,1,13684.37,26,1.3513095858826425,-0.6274671221195915,1.6632757833130254
6,1,0,1,21932.27,22,0.5830279672473044,0.23745839938434948,-0.196443587715059
1,0,0,2,70406.34,1,-0.9535352700233706,0.5068368131960769,-0.4825542601809181
5,0,0,1,83929.54,17,1.2814658023703387,1.601380726708798,-1.3408862775784955
0,0,0,2,43837.32,23,1.3513095858826425,0.11603959746650809,-0.196443587715059
0,2,1,0,70814.24,2,-1.0233790535356742,0.1988473796420883,-1.0547756051126365
5,0,1,2,24001.54,20,0.8624031012965183,-1.6363136839179777,1.3771651108471663
6,3,0,0,97461.61,22,-0.7440039194864605,0.739708815000463,1.3771651108471663
2,0,1,2,38249.76,12,1.0719344518334284,1.5878316033991242,0.5188330934495888
3,0,0,0,85357.36,4,1.7703722869564626,0.8851997789025781,0.9479991021483776
6,0,0,1,94809.81,7,-1.5821293216341017,0.42871604932745355,-0.05338825148212941
3,1,0,2,87147.83,13,1.4211533693949456,-0.6204252184011297,-1.197830941345566
5,2,0,2,11371.43,18,0.4433404002226975,-1.2735134391918577,1.520220447080096
4,0,0,0,66779.18,5,1.7005285034441595,-0.26336998397843975,0.6618884296825185
3,2,0,0,16408.62,8,-0.11540986787572974,0.04579120415228804,-1.197830941345566
2,3,1,2,5537.99,21,1.2116220188580356,0.4589541431621413,1.520220447080096
4,3,1,0,9919.43,15,-1.512285538121798,-0.8597475585065948,1.2341097746142367
3,0,0,1,92034.17,8,-0.53447256894955,-0.6251349892241398,-0.33949892394798853
5,3,1,2,91304.03,17,-1.512285538121798,-0.5843397279407725,1.2341097746142367
4,2,0,1,26453.32,5,1.7005285034441595,0.977267835111806,-0.05338825148212941
5,1,1,2,56970.82,20,1.1417782353457318,-0.6920273864205145,0.08966708475080017
3,0,1,1,95727.68,4,1.2814658023703387,-0.7768601425248285,-0.05338825148212941
5,3,1,2,52187.08,20,1.5608409364195526,0.33662524060217236,-0.196443587715059
2,2,0,0,42389.89,21,-1.4424417546094945,0.1771301030693197,-1.0547756051126365
3,2,1,2,50908.63,6,-0.39478500192494337,-1.3491200500366036,-0.7686649326467773
3,3,0,1,80070.5,13,-1.4424417546094945,-1.2253463627072572,0.9479991021483776
3,2,0,2,50341.38,8,-0.9535352700233706,0.9467794636005332,0.23272242098372975
6,2,0,1,79411.38,7,-0.9535352700233706,-1.1598077402160472,1.520220447080096
6,0,1,1,46011.26,9,-0.11540986787572974,-0.6271030818627406,-1.4839416138114252
6,2,1,1,28940.54,25,-0.813847702998764,-0.3570079637953378,-0.9117202688797068
2,3,1,0,36014.91,11,-1.3725979710971912,0.28423757238970543,-0.9117202688797068
4,0,0,2,12393.23,5,-1.1630666205602809,-0.7832194707616947,1.0910544383813072
5,3,0,1,52251.21,19,-1.2329104040725845,-0.34984092123858335,-0.9117202688797068
0,1,1,0,19070.54,23,1.7005285034441595,1.041771218122596,1.520220447080096
3,3,0,1,82096.97,4,0.9322468848088216,0.9496804093973147,0.3757777572166593
5,3,1,2,44956.1,18,1.6306847199318557,-1.0011316932611094,1.520220447080096
3,0,1,0,77675.22,6,-0.1852536513880329,-1.2350048057718357,0.23272242098372975
2,2,1,1,95673.74,11,-0.7440039194864605,-1.244924902771026,-0.7686649326467773
3,3,1,1,85700.41,4,1.0719344518334284,0.20864233780298602,-1.6269969500443546
6,0,0,1,95389.05,7,-0.6043163524618534,-0.2920495304634841,-0.33949892394798853
0,1,1,2,58953.97,24,-0.6741601359741569,-1.2512842310078922,0.5188330934495888
1,0,1,0,20705.82,26,-0.8836914865110671,1.4663104151590436,-1.4839416138114252
3,0,1,0,93862.62,4,-1.3027541875848876,-1.4079353040340963,-0.9117202688797068
5,2,1,0,87507.92,19,-0.813847702998764,0.07838418339848083,0.5188330934495888
6,3,1,1,87119.23,9,-0.46462878543724684,0.12993000851697978,1.3771651108471663
1,1,1,0,70861.07,0,0.6528717507596082,1.5457622012167784,-1.197830941345566
0,0,1,1,64367.04,24,-1.512285538121798,1.620458711419397,0.5188330934495888
1,3,0,2,6398.77,27,-0.9535352700233706,-1.2961635689228068,-0.196443587715059
6,3,0,0,76065.14,9,1.0719344518334284,0.4666103648140393,-0.9117202688797068
4,0,0,1,13695.84,10,-1.2329104040725845,-1.018696635654171,0.804943765915448
4,3,0,0,29676.34,15,-0.53447256894955,-1.3299510552617921,-0.4825542601809181
1,0,1,0,57391.58,26,1.2814658023703387,1.1271272820961333,-0.4825542601809181
2,0,0,2,47914.6,12,-1.1630666205602809,1.0865026646831648,1.6632757833130254
5,0,0,0,6498.57,19,-1.4424417546094945,-1.4587985536709995,1.2341097746142367
5,1,0,2,83278.58,18,-0.04556608436342626,-1.4413473738582039,1.2341097746142367
1,0,1,0,88486.09,26,-0.6741601359741569,1.2126653661980962,0.804943765915448
3,2,0,0,69777.93,13,0.23380904968578736,-0.9094959348568918,0.6618884296825185
3,3,0,0,56401.45,4,1.0719344518334284,-0.889917394793123,-0.6256095964138477
5,1,1,0,96270.09,19,-1.2329104040725845,0.8513099062413535,1.0910544383813072
5,3,0,0,16395.84,17,0.30365283319809083,-0.9411446846868773,0.804943765915448
4,1,1,0,75101.46,15,0.02427769914887722,0.700449348550686,-1.0547756051126365
2,2,0,2,17194.26,11,-1.2329104040725845,1.5066392498633205,-1.0547756051126365
6,1,1,2,41275.26,22,0.4433404002226975,-1.676073705720925,1.2341097746142367
3,1,0,1,60621.03,8,-0.7440039194864605,0.4347340898235219,0.9479991021483776
5,1,0,0,75023.33,18,-0.04556608436342626,-0.31761198224924153,0.804943765915448
4,3,0,2,5353.03,15,-1.4424417546094945,1.0800409501240593,-0.7686649326467773
0,0,1,0,29756.8,23,-0.11540986787572974,-0.5455011830379793,1.0910544383813072
4,3,0,0,56129.04,15,-0.6741601359741569,0.5141062420750706,-1.0547756051126365
3,0,1,2,55623.0,13,1.1417782353457318,0.30183664355684686,1.3771651108471663
3,3,1,0,65574.51,8,-1.512285538121798,-0.4680061133608187,0.804943765915448
4,2,1,2,33866.09,5,-0.2550974349003364,-0.13868619600696577,-1.3408862775784955
6,2,1,2,56350.28,9,-0.11540986787572974,-0.996990735339429,-0.196443587715059
1,1,0,1,23029.74,1,0.7925593177842146,1.0157878447898545,0.804943765915448
3,2,0,1,22752.86,6,0.30365283319809083,1.4647404915513735,1.0910544383813072
4,1,0,1,59773.58,15,0.5830279672473044,0.9522059386792187,-1.3408862775784955
5,0,1,1,70119.9,19,1.0020906683211253,0.8161345164231237,1.0910544383813072
4,2,0,0,16438.0,15,1.2814658023703387,1.3129470807025252,-1.4839416138114252
2,0,1,0,16665.04,21,-0.6043163524618534,0.47150215576547483,1.520220447080096
1,3,1,1,58703.76,1,0.16396526617348417,1.1110981345366617,-1.197830941345566
0,0,1,2,30659.1,24,1.2116220188580356,0.8147693654599325,-1.3408862775784955
6,3,0,2,42277.91,9,1.7005285034441595,0.45038782086811574,0.9479991021483776
0,0,0,2,43071.1,2,1.3513095858826425,-0.94911944156352,-0.33949892394798853
1,0,1,2,21962.52,26,-0.39478500192494337,0.9705899716501951,-1.197830941345566
1,2,0,0,5124.89,0,-1.0233790535356742,0.7124171719946631,0.3757777572166593
1,0,0,2,86049.42,1,-0.04556608436342626,1.632733693830092,-1.4839416138114252
0,2,1,2,72925.19,24,0.8624031012965183,0.35307530970862777,-1.6269969500443546
5,2,1,1,70601.16,17,0.02427769914887722,1.641766442703208,0.804943765915448
1,1,0,2,56917.99,0,-0.04556608436342626,1.3326166308305067,1.0910544383813072
4,1,1,0,71592.12,10,1.2116220188580356,-0.9601544118493165,1.6632757833130254
0,3,1,2,93890.4,3,-0.46462878543724684,0.3602537285234088,-0.05338825148212941
1,0,0,2,68239.0,27,1.2814658023703387,1.034422155437416,-1.197830941345566
4,3,0,0,30183.68,15,-0.3249412184126399,-1.4525984930465057,-0.7686649326467773
5,0,1,1,59203.2,19,-0.6043163524618534,-0.3712510388446339,-0.05338825148212941
2,1,0,0,47020.82,12,-0.11540986787572974,0.31049397591508515,-1.197830941345566
5,1,1,1,57859.82,20,0.9322468848088216,-0.17155220544579683,-1.197830941345566
1,0,1,2,54173.0,1,-1.3027541875848876,-1.583414084094314,-0.7686649326467773
0,0,0,1,86583.65,3,-1.0233790535356742,1.0508722245438713,1.0910544383813072
3,1,1,1,66921.01,6,1.6306847199318557,0.8845740847111153,-0.05338825148212941
1,1,1,1,22932.06,0,-1.0932228370479775,-0.7237102650245797,1.2341097746142367
3,3,1,2,10986.59,4,0.23380904968578736,-0.4983920985498522,-0.6256095964138477
4,1,0,1,45314.56,10,0.30365283319809083,-0.997297894306147,1.3771651108471663
2,0,0,1,6483.01,14,-0.04556608436342626,-1.5003901530162285,-0.6256095964138477
6,3,0,2,35238.25,25,0.5131841837350013,1.395402198879281,0.23272242098372975
5,0,1,0,39962.04,20,-0.9535352700233706,-0.10207739767738519,-1.197830941345566
2,2,1,0,40680.94,11,0.23380904968578736,0.41638418562662527,-1.0547756051126365
1,3,0,0,98038.25,26,-0.39478500192494337,-0.9929066587078816,-1.4839416138114252
3,0,0,2,33870.58,8,0.5830279672473044,-0.6674432928250441,-1.197830941345566
5,1,0,2,30196.61,19,-1.2329104040725845,-0.47487737320888174,1.2341097746142367
3,2,1,0,17291.19,4,0.30365283319809083,-1.1791018738291512,1.520220447080096
0,0,0,1,53545.84,3,-1.0932228370479775,-1.2379171278266439,-1.0547756051126365
3,3,1,0,19599.06,13,-0.7440039194864605,1.192870677231822,-0.4825542601809181
0,0,0,2,63548.0,2,-0.9535352700233706,-1.6347665128263609,-0.7686649326467773
4,2,1,1,19740.18,10,-1.0932228370479775,0.28752531095939116,0.6618884296825185
5,3,1,1,59783.97,19,1.1417782353457318,1.3751410833339164,1.3771651108471663
5,2,0,2,83495.58,18,-0.7440039194864605,0.3981707965260477,0.5188330934495888
6,0,1,1,9039.84,25,1.4909971529072488,-1.347254343720242,-1.0547756051126365
1,1,0,0,44875.96,1,1.6306847199318557,-0.7214577659353141,0.9479991021483776
0,1,1,2,48799.65,2,0.30365283319809083,1.203496102228661,0.3757777572166593
6,0,1,2,80151.85,22,-1.2329104040725845,1.192199478008253,-1.197830941345566
3,0,0,2,49451.99,6,-0.39478500192494337,1.3959710117806108,0.3757777572166593
3,0,1,2,58915.9,4,1.0719344518334284,0.08920300478177204,-0.05338825148212941
6,3,0,1,80164.4,22,-0.46462878543724684,1.3822284920844847,-0.6256095964138477
5,2,0,2,58177.06,18,-1.4424417546094945,-1.0690138249057977,0.5188330934495888
3,2,0,2,39038.44,4,0.23380904968578736,1.3226396525411837,-0.6256095964138477
4,2,1,1,13155.02,5,1.2116220188580356,-1.6129127211572731,-1.6269969500443546
4,0,1,2,74341.98,16,1.0719344518334284,1.1965224560583587,0.5188330934495888
6,2,1,1,87758.12,25,-1.0932228370479775,1.5704373048764615,0.5188330934495888
0,0,0,1,97156.13,3,0.6528717507596082,-1.4368651281957256,1.6632757833130254
0,3,0,2,93026.99,3,-0.9535352700233706,1.2248720910606319,1.520220447080096
6,1,1,0,80754.7,9,-0.9535352700233706,0.22104245905197384,-0.4825542601809181
0,0,1,2,66129.83,23,1.3513095858826425,-1.6601014394515865,1.6632757833130254
5,0,0,0,79238.71,19,-0.8836914865110671,-0.05942780633568301,0.3757777572166593
5,1,1,1,46047.95,19,-0.813847702998764,-0.16775253526491432,-0.7686649326467773
0,1,0,0,61503.74,3,-1.7218168886587082,0.6303829753648914,0.6618884296825185
4,3,1,2,38126.48,15,1.3513095858826425,-0.9304054971097723,-1.197830941345566
0,2,0,2,36037.38,24,1.0719344518334284,1.3981893820957967,0.23272242098372975
5,0,1,0,76885.72,19,0.4433404002226975,-0.0926123509992587,-1.4839416138114252
2,2,1,2,48123.61,11,0.9322468848088216,-0.4984489798399852,1.520220447080096
1,0,0,0,25155.32,27,-1.1630666205602809,0.9550955082179736,0.6618884296825185
3,3,0,1,24184.13,6,-0.11540986787572974,1.1857263871911208,-1.3408862775784955
2,1,0,0,86621.37,21,-0.46462878543724684,-0.05569639370296007,0.6618884296825185
0,3,1,0,69387.25,3,-1.3725979710971912,-0.8161992427807917,-0.6256095964138477
4,1,0,0,56874.38,16,-0.04556608436342626,-1.4524961067242663,-0.33949892394798853
6,2,0,0,43089.18,9,1.4909971529072488,-0.7819453298627161,-0.6256095964138477
0,2,1,1,45927.65,23,-1.5821293216341017,0.8569184014484645,-1.4839416138114252
4,3,0,1,10456.34,15,-0.6741601359741569,0.7992976545437641,-1.6269969500443546
1,1,0,1,48216.46,0,-1.0233790535356742,-0.8760156074846247,-0.05338825148212941
0,3,0,0,80568.22,23,-0.8836914865110671,0.3074337625059313,-0.9117202688797068
5,1,1,1,41858.72,19,1.4211533693949456,-0.24448539565429314,1.0910544383813072
6,1,1,2,41440.22,7,-0.11540986787572974,-1.351884480737066,0.08966708475080017
4,2,1,1,6493.08,15,-0.11540986787572974,-1.393385070018082,1.6632757833130254
